tweet,selected_by_day,date,link,events,selected,journalist,keywords
Le surnom de #Magnotta est Trammel comme le personnage de Sharon Stone... qui tue son amant pendant une relation sexuelle,,11/13/2014,https://twitter.com/#!/IsabelleRicher/status/532989234593148929,,,@IsabelleRicher,surnom #Magnotta est Trammel personnage Sharon Stone tue amant relation sexuelle
La couronne souligne les ressemblances entre le film Basic Instinct que #Magnotta adore et son crime ...,,11/13/2014,https://twitter.com/#!/IsabelleRicher/status/532988889653587969,juridique,,@IsabelleRicher,souligne ressemblances film Basic Instinct #Magnotta adore crime
L'explication de #Magnotta quant au courriel ? «c'était stupide» a t il dit,,11/13/2014,https://twitter.com/#!/IsabelleRicher/status/532988642793631745,,,@IsabelleRicher,L'explication #Magnotta courriel ' était stupide a dit
"La couronne souligne que #Magnotta ne s'identifie même pas, utilise un pseudonyme, et est agressif et menaçant dans le courriel.",,11/13/2014,https://twitter.com/#!/IsabelleRicher/status/532987228201701376,juridique,,@IsabelleRicher,souligne #Magnotta s ' identifie utilise pseudonyme est agressif menaçant courriel
"On revient sur le courriel envoyé par #Magnotta au journaliste Alex West annonçant que «la prochaine fois» il tuera un humain, pas un chaton",,11/13/2014,https://twitter.com/#!/IsabelleRicher/status/532986776689057793,,,@IsabelleRicher,revient courriel envoyé #Magnotta journaliste Alex West annonçant prochaine tuera humain chaton
Suis de retour à #Magnotta c'est toujours le contre interro de la psy Allard.,,11/13/2014,https://twitter.com/#!/IsabelleRicher/status/532985735025270784,,,@IsabelleRicher,Suis retour #Magnotta c'est psy Allard
"Procès #Magnotta est hors jury pour le moment ... Je suis alors le dossier de Jocelyn Dupuis, ex DG de la FTQ Const coupable de fraude.",,11/13/2014,https://twitter.com/#!/IsabelleRicher/status/532910707143372802,arrestation,,@IsabelleRicher,Procès #Magnotta est jury moment suis dossier Jocelyn Dupuis DG FTQ Const coupable fraude
"La journée se termine sur une objection de la Couronne au procès #Magnotta. De retour lundi, 9h30",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533366044266872832,,,@MessierSRC,journée termine objection Couronne procès #Magnotta lundi 9h30
"Melissa a échangé textos avec son frère les 24-25 mai 2012. Aussi, conversation téléphonique de 4 min. le 25 au matin #Magnotta",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533365241921671169,,,@MessierSRC,Melissa a échangé textos frère 24-25 mai conversation téléphonique min 25 matin #Magnotta
Melissa dit avoir reçu un courriel de #Magnotta 3 jours avant son arrestation. «Comment c'est d'être la soeur d'un meurtrier?»' écrivait-il,,11/14/2014,https://twitter.com/#!/MessierSRC/status/533364427350114304,,,@MessierSRC,Melissa dit avoir reçu courriel #Magnotta jours arrestation d'être soeur d'un meurtrier ' écrivait-il
"Melissa a convenu qu'il était désorganisé. Sautait du coq à l'âne. Parlait de nourriture, puis des cheveux de sa grand-mère... #Magnotta",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533363816479068161,,,@MessierSRC,Melissa a convenu était désorganisé Sautait coq l'âne Parlait nourriture cheveux grand-mère #Magnotta
"En mars 2012, Melissa trouvait que son frère semblait «possédé», disait des «non-sens». «Ce n'était plus Eric», a-t-elle dit #Magnotta",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533363421602123776,procedure,,@MessierSRC,mars Melissa trouvait frère semblait possédé disait non-sens n'était Eric a-t-elle dit
Melissa a décrit que comportement de #Magnotta avait particulièrement changé vers 2006. Ne s'aimait pas. A changé de nom.,,11/14/2014,https://twitter.com/#!/MessierSRC/status/533362860181975043,,,@MessierSRC,Melissa a décrit comportement #Magnotta avait changé s ' aimait changé nom
"Watts a parlé deux fois à la soeur de #Magnotta, Melissa. Elle disait avoir bon contact avec lui, par courriel le plus souvent.",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533362329019498496,,,@MessierSRC,Watts a parlé fois soeur #Magnotta Melissa disait avoir bon contact courriel
"Watts a aussi parlé à la grand-mère de #Magnotta, Phyllis Yourkin, le 4 septembre 2013. Il avait parlé à sa soeur auparavant.",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533362122278060032,,,@MessierSRC,Watts a parlé grand-mère #Magnotta Phyllis Yourkin 4 septembre avait parlé soeur
"Mère de #Magnotta avait noté comportement inapproprié de son fils: blagues de mauvais goût, parlait à la 3e personne, accent grandiose, etc.",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533361614096179201,,,@MessierSRC,#Magnotta avait noté comportement inapproprié fils blagues mauvais goût parlait 3e accent grandiose
"La mère de #Magnotta a mentionné qu'il était schizophrène. État mental se dégradait, particulièrement fin 2011-début 2012 selon elle.",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533361242929659904,,,@MessierSRC,mère #Magnotta a mentionné était schizophrène mental dégradait
"Mère de #Magnotta croyait qu'il avait fait vidéos de chatons tués. Il a nié. Attribuait ça à un dénommé Jack, dit Watts",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533360790196453376,,,@MessierSRC,croyait avait fait vidéos chatons tués a nié Attribuait dénommé Jack dit Watts
"En mars-avril 2012, #Magnotta avait dit à sa mère qu'il s'en allait en Californie; elle croyait qu'il était à Montréal. Elle avait raison.",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533360461350465537,,,@MessierSRC,#Magnotta avait dit mère qu'il s ' allait Californie croyait était Montréal avait
"Mère de #Magnotta avait entendu qu'il était parti en Russie; l'a confronté à ce sujet, croyait que c'était un message, dit Watts",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533360100996808704,,,@MessierSRC,#Magnotta avait entendu était parti Russie a confronté sujet croyait ' était message dit Watts
#Magnotta et sa mère avaient au sérieuse dispute lors de son hospitalisation à Miami en janv. 2011. Ne s'étaient pas parlés pendant un an,,11/14/2014,https://twitter.com/#!/MessierSRC/status/533359495687471105,arrestation,,@MessierSRC,#Magnotta mère avaient sérieuse dispute hospitalisation Miami janv s ' étaient parlés an
Dernière conversation de #Magnotta avec sa mère avait eu lieu en mars ou avril 2012. Ne s'étaient pas vus depuis juillet 2010,,11/14/2014,https://twitter.com/#!/MessierSRC/status/533359238543056898,,,@MessierSRC,Dernière conversation #Magnotta mère avait eu mars avril s ' étaient vus juillet
"On passe au rapport de Watts. Plus précisément à l'entrevue téléphonique qu'il a fait avec la mère de #Magnotta, le 20 février 2013",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533358333965905920,,,@MessierSRC,passe a fait mère #Magnotta 20 février
Pause au procès #Magnotta. De retour à 15h30.,,11/14/2014,https://twitter.com/#!/MessierSRC/status/533351625948401664,corps,,@MessierSRC,#Magnotta retour 15h30
"Dans le vol vers Montréal, j'étais assis près de lui, dit Watts. Lui ai offert de me parler, mais il ne voulait pas. Était calme #Magnotta",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533350075259686913,,,@MessierSRC,vol Montréal étais assis dit Watts ai offert parler voulait Était calme #Magnotta
"Watts a revu #Magnotta quand il est arrivé à l'aéroport de Berlin, vers 14h30, 18 juin 2012. A été assis à ses côtés jusqu'à l'atterrissage",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533348666128740352,,,@MessierSRC,Watts a revu #Magnotta est arrivé l'aéroport Berlin 14h30 18 juin été assis côtés jusqu ' l'atterrissage
"#Magnotta a dit des choses inexactes lors de la 1ère rencontre. Auj., je crois qu'il était psychotique, ce qui peut expliquer ça -Watts",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533347907010068481,arrestation,,@MessierSRC,#Magnotta a dit choses inexactes 1ère rencontre Auj. crois était psychotique peut expliquer
"Le Dr Barth m'était apparu authentiquement convaincu que #Magnotta était psychotique, dit Watts. J'étais plus suspicieux.",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533346999098413056,,,@MessierSRC,Dr Barth m ' était apparu convaincu #Magnotta était psychotique dit Watts J'étais suspicieux
"Watts précise «show»: la police m'avait prévenu qu'il pourrait en faire un, alors j'avais ça en tête, dit-il. C'était un soupçon #Magnotta",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533345210093551616,,,@MessierSRC,Watts précise show police m ' avait prévenu pourrait faire avais C'était soupçon #Magnotta
"Le «show», ce n'était pas un diagnostic, précise Watts. Ce n'était mon rôle à ce moment #Magnotta",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533344723382329346,,,@MessierSRC,show n'était diagnostic précise Watts n'était rôle moment #Magnotta
Mon impression initiale: sa présentation initiale était un «show» -Watts #Magnotta,,11/14/2014,https://twitter.com/#!/MessierSRC/status/533344423535718400,,,@MessierSRC,impression initiale présentation initiale était show #Magnotta
"#Magnotta m'a souvent dit qu'il avait peur lors de cette 1ére rencontre, dit Watts. Semblait plus hésitant que suspicieux.",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533343920810647552,arrestation,,@MessierSRC,#Magnotta m ' a dit avait peur 1ére rencontre dit Watts Semblait hésitant suspicieux
"#Magnotta ne semblait pas avoir des comportements bizarres propres à certaines psychoses à première vue, dit Watts.",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533343353417777152,arrestation,,@MessierSRC,#Magnotta semblait avoir comportements bizarres propres psychoses première dit Watts
"Watts a noté que #Magnotta avait peu d'expression faciale, peu d'émotions, qu'il faisait du théâtre par moments",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533342549696864256,,,@MessierSRC,Watts a noté #Magnotta avait faciale d'émotions faisait théâtre moments
"#Magnotta m'a dit qu'il s'était prostitué, que Manny l'avait forcé à faire ça, mais qu'il le faisait aussi de son propre chef -Watts",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533341302910640128,arrestation,,@MessierSRC,#Magnotta m ' a dit qu'il s ' était prostitué Manny l'avait forcé faire faisait propre
"#Magnotta m'a dit que sa schizophrénie avait été diagnostiquée à 19 ans, avait fait tentatives de suicides, mais n'y pensait pas maintenant",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533341016414498817,arrestation,,@MessierSRC,#Magnotta m ' a dit schizophrénie avait été diagnostiquée ans avait fait tentatives suicides n ' pensait
"#Magnotta a aussi livré plusieurs infos à Watts sur son parcours médical en Ontario (médicemnts pris, psys consultés, etc.)",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533340629158608896,arrestation,,@MessierSRC,#Magnotta a livré infos Watts parcours médical Ontario médicemnts pris psys consultés
"#Magnotta m'a dit qu'il n'aimait pas sa vie, que #Manny lui avait dit de cesser de prendre ses médicaments -Watts",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533340115402510336,arrestation,,@MessierSRC,#Magnotta m ' a dit n'aimait vie #Manny avait dit cesser prendre médicaments
"#Magnotta croyait que des gens l'épiaient, il entendait des voix le dégradant, a parlé de stéroïdes qu'il avait reçus, etc. -Watts",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533339573800419328,arrestation,,@MessierSRC,#Magnotta croyait gens l'épiaient entendait voix dégradant a parlé stéroïdes qu'il avait reçus
"#Magnotta m'a rapidement demandé de fermer la fenêtre, disait être observé par Debbie, «a f---ing bitch». Entendait des voix -Watts",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533339110355009536,arrestation,,@MessierSRC,#Magnotta m ' a demandé fermer fenêtre disait être observé Debbie a f ing bitch Entendait voix
"J'ai laissé #Magnotta exprimer ses sentiments sur la situation actuelle, dit Watts. C'était décousu. A dit qu'il avait besoin de médicaments",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533338810768445440,,,@MessierSRC,J'ai laissé #Magnotta exprimer sentiments situation actuelle dit Watts C'était décousu dit avait besoin médicaments
"On arrive maintenant aux notes prises par Watts en présence de #Magnotta, après rencontre de 30-40 min avec Dr Barth.",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533337799697924096,,,@MessierSRC,arrive notes prises Watts #Magnotta rencontre min Dr Barth
Les notes de Watts du 18 juin 2012 contiennent des informations fournies par la police ou par le psy allemand Thomas Barth.,,11/14/2014,https://twitter.com/#!/MessierSRC/status/533337514137112576,,,@MessierSRC,18 juin contiennent informations fournies police psy allemand Thomas Barth
"Watts interrogé sur ses notes manuscrites du 18 juin 2012, le jour où il a rencontré #Magnotta une 1ère fois, lors de son extradition",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533335844774760448,,,@MessierSRC,Watts interrogé notes manuscrites 18 juin jour a rencontré #Magnotta 1ère fois extradition
"Procès #Magnotta reprend avec suite du témoignage de Joel Watts, 2e psy à défendre la thèse de la non-responsabilité criminelle de l'accusé",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533334872476352513,procedure,,@MessierSRC,Procès #Magnotta reprend témoignage Joel Watts psy défendre thèse non-responsabilité criminelle l'accusé
Pause du midi #Magnotta,,11/14/2014,https://twitter.com/#!/MessierSRC/status/533310675175890944,video,,@MessierSRC,#Magnotta
"Watts a dit aux enquêteurs qu'il serait seul à décider à qui serait transmis dossier médical de #Magnotta, à moins d'un ordre de la cour",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533310391183753217,,,@MessierSRC,Watts a dit enquêteurs qu'il serait seul décider serait transmis dossier médical #Magnotta d'un ordre
Watts dit que Justice Canada a confirmé que c'était la 1ère fois dans l'histoire du pays qu'un médecin présent pour extradition #Magnotta,,11/14/2014,https://twitter.com/#!/MessierSRC/status/533309644325027841,,,@MessierSRC,Watts dit Canada a confirmé ' était 1ère fois l'histoire pays qu'un médecin présent extradition #Magnotta
"La police m'a donné ces détails lors d'une discussion informelle dans l'avion vers Berlin, précise Watts. #Magnotta",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533308769607102464,colis,,@MessierSRC,police m ' a donné détails d'une discussion informelle Berlin précise Watts #Magnotta
"«Notre équipe craint qu'il fait la comédie» m'a dit la police, relate Watts. Voulait faire un spectacle, narcissique. #Magnotta",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533308118097473536,,,@MessierSRC,équipe craint fait comédie m ' a dit police relate Watts Voulait faire spectacle narcissique #Magnotta
"«Beaucoup de mise en scène» «Cherche l'attention», a dit le SPVM à Watts en lui expliquant l'affaire #Magnotta",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533307035530842113,,,@MessierSRC,Cherche l'attention a dit SPVM Watts expliquant l'affaire #Magnotta
Watts croyait que son rôle allait prendre fin au retour au Canada. #Magnotta l'autorise à divulguer les notes prises lors de l'extradition,,11/14/2014,https://twitter.com/#!/MessierSRC/status/533306341591625728,,,@MessierSRC,Watts croyait rôle allait prendre Canada #Magnotta l'autorise divulguer notes prises l'extradition
Watts maintenant interrogé sur les 19 pages de notes qu'il a prises lors de l'extradition de #Magnotta,,11/14/2014,https://twitter.com/#!/MessierSRC/status/533306054457950208,,,@MessierSRC,Watts interrogé 19 pages notes qu'il a prises l'extradition #Magnotta
Watts précise que Barth était présent à Berlin lors du transfert. Lui a parlé. Ne lui avait pas parlé au téléphone avant #Magnotta,,11/14/2014,https://twitter.com/#!/MessierSRC/status/533305779320025089,,,@MessierSRC,Watts précise Barth était présent Berlin transfert a parlé avait parlé téléphone #Magnotta
"1ère rencontre de Watts avec #Magnotta: le 18 juin 2012, en Allemagne, pour une vingtaine de minutes",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533305000148353025,arrestation,,@MessierSRC,1ère rencontre Watts #Magnotta 18 juin Allemagne vingtaine minutes
"Mon rôle, je l'ai compris après discussions avec collègues, précise Watts. La police m'avait uniquement demandé de l'accompagner #Magnotta",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533304699114774528,,,@MessierSRC,Mon rôle l'ai compris discussions collègues précise Watts police m ' avait demandé l'accompagner #Magnotta
"Mon rôle était d'accompagner #Magnotta, de l'observer, lui donner des médicaments, évaluer le risque qu'il représentait à l'arrivée -Watts",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533304382444810243,,,@MessierSRC,rôle était d'accompagner #Magnotta l'observer donner médicaments évaluer risque qu'il représentait
Dr Watts explique qu'il n'a pas parlé au psy allemand Dr Barth. Croit que Barth s'est trompé en disant le contraire #Magnotta,,11/14/2014,https://twitter.com/#!/MessierSRC/status/533303591357136896,,,@MessierSRC,Dr Watts explique n ' a parlé psy allemand Dr Barth Croit Barth s ' est trompé disant contraire #Magnotta
"Les autorités allemandes, dit Watts, ne voulaient pas extrader #Magnotta sans qu'un psy soit présent. Non négociable",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533302920079749120,,,@MessierSRC,autorités allemandes dit Watts voulaient extrader #Magnotta psy soit présent négociable
"Watts explique comment il en est venu à aller en Allemagne pour accompagner #Magnotta lors de son extradition, en juin 2012",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533302660750143488,,,@MessierSRC,Watts explique est venu aller Allemagne accompagner #Magnotta extradition juin
«C'est probablement le cas le plus difficile que j'ai fait» dit le Dr Watts. La Dre Allard avait dit le même chose. #Magnotta,,11/14/2014,https://twitter.com/#!/MessierSRC/status/533302350543609856,,,@MessierSRC,C'est cas difficile ai fait dit Dr Watts Dre Allard avait dit même chose #Magnotta
"Selon Watts, #Magnotta ne pouvait cependant pas savoir que ce qu'il faisait était mal en raison de la psychose dont il souffrait à ce moment",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533301740536627200,,,@MessierSRC,Watts #Magnotta pouvait savoir qu'il faisait était psychose souffrait moment
"Selon Watts, #Magnotta savait néanmoins ce qu'il faisait, connaissait les conséquences de ses gestes.",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533301395924217857,,,@MessierSRC,Watts #Magnotta savait qu'il faisait connaissait conséquences gestes
"Diagnostic du Dr Watts: #Magnotta souffrait d'une psychose sévère, attribuable à sa schizophrénie entrre le 24 et le 26 mai 2012",1,11/14/2014,https://twitter.com/#!/MessierSRC/status/533301051181391872,,,@MessierSRC,Diagnostic Dr Watts #Magnotta souffrait psychose sévère attribuable schizophrénie entrre 24 26 mai
"Watts a aussi consulté différents éléments de preuve. Juge suggère de ne pas tous les énumérer inutilement, le jury a la liste #Magnotta",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533299887291785216,,,@MessierSRC,Watts a consulté différents éléments preuve suggère tous énumérer jury a liste #Magnotta
Watts a aussi rencontré le père de #Magnotta quand il est venu à Montréal visiter son fils.,,11/14/2014,https://twitter.com/#!/MessierSRC/status/533299215297163265,,,@MessierSRC,Watts a rencontré père #Magnotta est venu Montréal visiter fils
"Watts a aussi parlé au téléphone à la soeur, la mère et la grand-mère de #Magnotta, au Dr Tan, au Dr Weinstein, Me Salta",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533299038943465472,,,@MessierSRC,Watts a parlé téléphone soeur mère grand-mère #Magnotta Me Salta
"Bref, Watts a vu #Magnotta pendant 40h 45 min. au total. Il a produit un rapport, qui est déposé en preuve.",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533297821974548480,,,@MessierSRC,Watts a vu #Magnotta total a produit rapport est déposé preuve
"Watts a vu #Magnotta à plusieurs reprises, entre septembre 2012 et septembre 2013 + une fois le 22 octobre dernier",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533297479664828416,,,@MessierSRC,Watts a vu #Magnotta reprises septembre septembre fois 22 octobre dernier
Watts explique qu'il a été embauché par la défense pour déterminer la responsabilité criminelle de #Magnotta,,11/14/2014,https://twitter.com/#!/MessierSRC/status/533296667584634881,,,@MessierSRC,Watts explique qu'il a été embauché défense déterminer responsabilité criminelle #Magnotta
Une pensée pour tous les collègues qui se préparent à entendre l'allocution de clôture de France Charbonneau #ceic,,11/14/2014,https://twitter.com/#!/MessierSRC/status/533295253965795328,,,@MessierSRC,pensée tous collègues préparent entendre l'allocution clôture France Charbonneau #ceic
Pause au procès #Magnotta. Nous ne sommes toujours pas dans le vif du sujet. De retour à 11h20 avec le témoignage du Dr Watts,,11/14/2014,https://twitter.com/#!/MessierSRC/status/533288669999030273,corps,,@MessierSRC,#Magnotta sommes vif sujet retour témoignage Dr Watts
"On décortique tjrs le CV du Dr Watts. L'avocat de #Magnotta s'intéressse à chaque formation, chaque comité, chaque publication, etc.",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533285381404631040,,,@MessierSRC,décortique tjrs L'avocat #Magnotta s ' intéressse formation comité publication
Watts est actuellement directeur du programme de résidence en psychiayrie légale à l'Université de Montréal #Magnotta,,11/14/2014,https://twitter.com/#!/MessierSRC/status/533281268885372929,,,@MessierSRC,Watts est directeur programme résidence psychiayrie légale l'Université Montréal #Magnotta
"Watts dit qu'il est bon de faire des évaluations pour la Couronne et la défense. Aide à maintenir expertise/crédibilité, dit-il #Magnotta",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533278970780057601,,,@MessierSRC,Watts dit qu'il est bon faire évaluations Couronne défense Aide maintenir édibilité dit-il #Magnotta
Le psychiatre Joel Watts estime avoir fait des centaines d'évaluation à la demande de la Cour #Magnotta,,11/14/2014,https://twitter.com/#!/MessierSRC/status/533278238756577281,problemes mentaux,,@MessierSRC,psychiatre Joel Watts estime avoir fait centaines d'évaluation demande Cour #Magnotta
"L'avocat de #Magnotta parcourt tjrs le CV de Joel Watts. Il a beaucoup travaillé avec des agresseurs sexuels, notamment",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533276288803680256,Paris,,@MessierSRC,L'avocat #Magnotta parcourt tjrs a travaillé agresseurs sexuels
"#Magnotta semble attentif au témoignage de Watts. Le père de Lin Jun est présent dans la salle d'audience, ce qui est peu fréquent.",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533272323038920705,arrestation,,@MessierSRC,#Magnotta semble attentif témoignage Watts père Lin Jun est présent salle d'audience est fréquent
"L'avocat de #Magnotta parcourt le CV de Watts. Il est spécialiste en psychiatrie légale au Canada, et aux États-Unis",,11/14/2014,https://twitter.com/#!/MessierSRC/status/533271149116153857,Paris,,@MessierSRC,L'avocat #Magnotta parcourt est spécialiste psychiatrie légale Canada États-Unis
Le Dr Watts travaille à l'Institut Pinel. Il est déclaré expert en psychiatrie légale par le juge Cournoyer #Magnotta,,11/14/2014,https://twitter.com/#!/MessierSRC/status/533269554966056960,,,@MessierSRC,Dr Watts travaille l'Institut Pinel est déclaré expert psychiatrie légale juge Cournoyer #Magnotta
Procès #Magnotta reprend. Le nouveau témoin de la défense est le psychiatre Joel Watts.,,11/14/2014,https://twitter.com/#!/MessierSRC/status/533269172542013442,procedure,,@MessierSRC,Procès #Magnotta reprend nouveau témoin défense est psychiatre Joel Watts
"Finalement, fin du procès pour aujourd'hui. Procès se poursuivra à 16h, mais hors jury, et ce, pour le reste de la journée #Magnotta",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534447319522226176,Paris,,@MessierSRC,fin procès aujourd Procès poursuivra jury reste journée #Magnotta
Pause de 20 minutes au procès #Magnotta,,11/17/2014,https://twitter.com/#!/MessierSRC/status/534441239228448769,procedure,,@MessierSRC,minutes procès #Magnotta
"On essaie d'éviter de porter «2 chapeaux», dit Watts. Mais après réflexion, il a conclu qu'il pouvait donner opinion objective sur #Magnotta",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534441121351733248,,,@MessierSRC,essaie d'éviter porter 2 chapeaux dit Watts réflexion a conclu pouvait donner opinion objective #Magnotta
"Être psychiatre traitant ( dans l'avion), puis faire évaluation (ensuite), c'est normal? demande la Couronne #Magnotta",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534440622347001857,,,@MessierSRC,Être psychiatre traitant faire évaluation c'est normal demande Couronne #Magnotta
"J'ai accepté le mandat de la défense parce que c'était un cas intéressant, un défi. Pas rapport avec impact médiatique, dit Watts #Magnotta",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534440266292551680,,,@MessierSRC,J'ai accepté mandat défense ' était cas intéressant défi rapport impact médiatique dit Watts #Magnotta
"Finalement, Watts dit avoir été convaincu qu'il n'y avait pas de problème d'éthique à ce qu'il évalue #Magnotta pou la défense",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534440070569525248,Paris,,@MessierSRC,Watts dit avoir été convaincu qu'il n ' avait problème d'éthique qu'il évalue #Magnotta pou défense
"Quand la défense me demander d'évaluer #Magnotta, je me suis posé la question vs rôle précédant, ai interrogé collègues, dit Watts",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534439842491674625,,,@MessierSRC,défense demander d'évaluer #Magnotta suis posé question vs rôle précédant ai interrogé collègues dit Watts
Watts pas d'accord avec la façon dont on lui présente l'affaire. Dit que #Magnotta savait au départ que son rôle serait limité,,11/17/2014,https://twitter.com/#!/MessierSRC/status/534439482725236737,,,@MessierSRC,Watts d'accord façon présente l'affaire Dit #Magnotta savait départ rôle serait limité
"Vous avez travaillé pour la police, puis pour la défense dans ce dossier, dit la Couronne. Pourquoi changer de camp? #Magnotta",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534439175412793344,,,@MessierSRC,avez travaillé police défense dossier dit Couronne changer camp #Magnotta
"Watts dit qu'il n'y avait rien de particulier, mais qu'il faut être prudent à ce sujet. Son anxiété avait été remarquée, sans plus #Magnotta",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534438667121864706,,,@MessierSRC,Watts dit qu'il n ' avait particulier faut être prudent sujet anxiété avait été remarquée #Magnotta
Couronne se demande si qq chose ressortait chez #Magnotta entre 25 mai 2012 et le 11 juin 2012 (1ére rencontre avec Barth),,11/17/2014,https://twitter.com/#!/MessierSRC/status/534438276435030016,,,@MessierSRC,demande chose ressortait #Magnotta 25 mai 11 juin rencontre Barth
"Aucun symptôme positif de psychose ne ressortait chez #Magnotta lors de ce vol, dit Watts.",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534437751689846785,,,@MessierSRC,symptôme positif psychose ressortait #Magnotta vol dit Watts
#Magnotta avait comportements bizarres dans l'avion? Non. Très calme. A parlé très peu. A dit ne pas vouloir faire de déclaration -Watts,,11/17/2014,https://twitter.com/#!/MessierSRC/status/534437164642488321,arrestation,,@MessierSRC,#Magnotta avait comportements bizarres calme parlé dit vouloir faire
Couronne note que la police avait dit à Watts que #Magnotta pourrait faire un «show». Demande à mots couverts s'il a été influencé,,11/17/2014,https://twitter.com/#!/MessierSRC/status/534436595085344768,,,@MessierSRC,note police avait dit Watts #Magnotta pourrait faire show Demande mots couverts s ' a été influencé
"Watts répète qu'il a eu l'impression que #Magnotta faisait un «show» le 18 juin 2012, mais s'est gardé de tirer conclusions hâtives",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534436350922346496,,,@MessierSRC,Watts répète qu'il a eu l'impression #Magnotta faisait show 18 juin s ' est gardé tirer conclusions hâtives
"Watts a rencontré #Magnotta 20-30 min. avec Dr Barth matin du 18 juin. Lui semblait préoccupé, théâtral, avait voix enfantine, etc.",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534436104511180800,,,@MessierSRC,Watts a rencontré #Magnotta min Dr Barth matin 18 juin semblait préoccupé théâtral avait voix enfantine
"Le psy allemand Dr Barth m'a parlé de #Magnotta le 18 juin 2012, mais je n'ai lu son rapport que dans l'avion, au retour, dit Watts",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534435698980716544,,,@MessierSRC,psy allemand m ' a parlé #Magnotta 18 juin n'ai lu rapport retour dit Watts
"Même si j'accompagnais la police, je devais assurer confidentialité des infos concernant #Magnotta, dit Watts. J'en ai avisé la police",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534434281507258369,,,@MessierSRC,accompagnais police devais assurer confidentialité infos concernant #Magnotta dit Watts J'en ai avisé police
"Couronne note une fois de plus qu'en notant des infos de la police dans vol vers Berlin, Watts a écrit «notre équipe» #Magnotta",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534433485285761024,,,@MessierSRC,Couronne note fois qu'en notant infos police vol Berlin Watts a écrit équipe #Magnotta
