tweet,date,link,events,selected,journalist
"#Magnotta dit que les vidéos de chatons tués sont «horribles», «choquantes»...",10/21/2014,https://twitter.com/#!/MessierSRC/status/524575605585874944,arrestation,,@MessierSRC
"Vous semblez obsédé par votre personnalité sur Internet, lance West. Ça fait partie de votre jeu. #Magnotta nie cela",10/21/2014,https://twitter.com/#!/MessierSRC/status/524575246079512577,passe,,@MessierSRC
"Quel est votre vrai nom?, demande West. J'ai légalement changé mon nom pour Luka Rocco #Magnotta, dit l'autre. «Je n'ai pas d'autres noms»",10/21/2014,https://twitter.com/#!/MessierSRC/status/524574664287588352,passe,,@MessierSRC
"#Magnotta reste toujours poli avec West, même si ce dernier le bombarde de questions assez directes. «Je suis une victime», dit-il.",10/21/2014,https://twitter.com/#!/MessierSRC/status/524573577455345664,arrestation,,@MessierSRC
"«Je n'ai tué aucun animal de ma vie», dit #Magnotta à West. «Je ne suis impliqué dans aucun crime».",10/21/2014,https://twitter.com/#!/MessierSRC/status/524573304779456512,passe,,@MessierSRC
"#Magnotta dément manipuler les médias, entretenir un culte de sa personnalité. Je suis victime de «harcèlement criminel», dit-il",10/21/2014,https://twitter.com/#!/MessierSRC/status/524572951749087232,arrestation,,@MessierSRC
"West bouscule #Magnotta, qui maintient sa ligne. «Je ne veux pas faire d'entrevue. Je n'en ferai pas», dit-il.",10/21/2014,https://twitter.com/#!/MessierSRC/status/524572690976604161,passe,,@MessierSRC
"«Je veux simplement qu'on me laisse en paix» dit #Magnotta, qui tente de mettre un terme à la conversation avec West.",10/21/2014,https://twitter.com/#!/MessierSRC/status/524572373203582976,passe,,@MessierSRC
"#Magnotta dit qu'il a contacté la police canadienne en raison de menaces de mort qu'il a reçues, vs Homolka et chatons tués.",10/21/2014,https://twitter.com/#!/MessierSRC/status/524571926761840640,arrestation,,@MessierSRC
"Je n'ai rien à voir avec Karla Homolka, dit #Magnotta, lorsque le journaliste lui demande s'il est vrai qu'il a une relation avec elle.",10/21/2014,https://twitter.com/#!/MessierSRC/status/524571409084080128,passe,,@MessierSRC
"#Magnotta s'exprime somme toute calmement, clairement. Conversation semble assez normale, sinon pour le sujet...",10/21/2014,https://twitter.com/#!/MessierSRC/status/524570962881437697,arrestation,,@MessierSRC
Pourquoi les gens disent que vous tuer des chats? demande West. «Demandez leur». «C'est complètement faux». «Je veux rester anonyme».,10/21/2014,https://twitter.com/#!/MessierSRC/status/524570731922096129,passe,,@MessierSRC
#Magnotta dit qu'il reçoit des menaces de mort. Qu'il a appelé le Sun pour qu'on le laisse tranquille. Il ne veut pas trop parler.,10/21/2014,https://twitter.com/#!/MessierSRC/status/524570373653024768,arrestation,,@MessierSRC
"«Je n'ai rien à dire», commence par dire #Magnotta. Il dit que des gens le harcèlent à l'hôtel. Des journalistes, selon le gérant...",10/21/2014,https://twitter.com/#!/MessierSRC/status/524570114591850497,passe,,@MessierSRC
West a enregistré la rencontre. Son seulement. On écoute cet enregistrement. #Magnotta,10/21/2014,https://twitter.com/#!/MessierSRC/status/524568120170905600,procedure,,@MessierSRC
"West dit avoir parlé longuement à #Magnotta (env. 30 min.), lui a demandé s'il était responsable des vidéos en ligne.",10/21/2014,https://twitter.com/#!/MessierSRC/status/524567959671668736,passe,,@MessierSRC
"West a rencontré #Magnotta dans un hôtel où il habitait près du stade Wembley, à Londres. C'était le 8 décembre 2011.",10/21/2014,https://twitter.com/#!/MessierSRC/status/524567554501914624,passe,,@MessierSRC
"Votre intention en rencontrant #Magnotta? Déterminer s'il était ou non l'auteur de certaines vidéos mises en ligne, répond West.",10/21/2014,https://twitter.com/#!/MessierSRC/status/524567086660857856,passe,,@MessierSRC
West décrit informations recueillies sur #Magnotta avant sa rencontre avec lui. Il avait notamment trouvé des photos de lui.,10/21/2014,https://twitter.com/#!/MessierSRC/status/524566910990835713,passe,,@MessierSRC
Procès #Magnotta reprend. Suite du témoignage du journaliste Alex West.,10/21/2014,https://twitter.com/#!/MessierSRC/status/524566591087050752,procedure,,@MessierSRC
Couronne veut que West décrive vidéos de meurtres d'animaux. Juge demande au jury de se retirer. Discussions hors jury #Magnotta,10/21/2014,https://twitter.com/#!/MessierSRC/status/524563329508204546,Profil témoin,,@MessierSRC
"West dit qu'il avait regardé plusieurs vidéos. En déc. 2010, le Sun avait publié une histoire sur des meurtres d'animaux en ligne #Magnotta",10/21/2014,https://twitter.com/#!/MessierSRC/status/524562753571528705,passe,,@MessierSRC
"Après recherches en ligne, West est remonté jusqu'à #Magnotta. Il le soupçonnait d'être en cause dans cette histoire de cruauté animale",10/21/2014,https://twitter.com/#!/MessierSRC/status/524562440093446144,passe,,@MessierSRC
"West travaillait pour le tabloïd Sun à l'époque. En décembre 2011, il s'est penché sur des vidéos montrant des chats tués #Magnotta",10/21/2014,https://twitter.com/#!/MessierSRC/status/524562075209973760,passe,,@MessierSRC
"West témoigne par vidéoconférence, depuis le Haut-Commissariat du Canada à Londres #Magnotta",10/21/2014,https://twitter.com/#!/MessierSRC/status/524561418272927744,procedure,,@MessierSRC
"Procès #Magnotta reprend, avec témoignage du journaliste britannique Alex West, qui a rencontré l'accusé 6 mois avant le meurtre de Lin Jun",10/21/2014,https://twitter.com/#!/MessierSRC/status/524561176018317312,procedure,,@MessierSRC
Procès #Magnotta a repris hors jury... puis a été suspendu pour quelques minutes. Vous reviens dès que possible.,10/21/2014,https://twitter.com/#!/MessierSRC/status/524555758491684864,procedure,,@MessierSRC
L'auteur du courriel ajoutait «je vous enverrai une vidéo que je ferai». Alex West est certain que ça venait de #Magnotta,10/21/2014,https://twitter.com/#!/IsabelleRicher/status/524620033201569792,passe,,@IsabelleRicher
"Le courriel reçu par West disait: «vous entendrez parler de moi bientôt et cette fois, ce ne sont pas des chatons qui seront tués» #magnotta",10/21/2014,https://twitter.com/#!/IsabelleRicher/status/524619595156836353,passe,,@IsabelleRicher
Le courriel fait référence au plaisir de tuer et à la difficulté de cesser. Si inquiétant que West prévient la police #Magnotta,10/21/2014,https://twitter.com/#!/IsabelleRicher/status/524579203879305216,passe,,@IsabelleRicher
"Après l'entrevue, le journaliste n'a pas publié d'article. 2 jrs plus tard le journal reçoit un courriel d'un certain Kilbride. #Magnotta",10/21/2014,https://twitter.com/#!/IsabelleRicher/status/524577342606553088,passe,,@IsabelleRicher
"#Magnotta ajoute qu'il ne veut pas donner d'informations sur sa vie privée pcq il est «a private person», lui qui se répandait sur le web",10/21/2014,https://twitter.com/#!/IsabelleRicher/status/524573857953615872,passe,,@IsabelleRicher
#Magnotta se décrit comme un amoureux des animaux.,10/21/2014,https://twitter.com/#!/IsabelleRicher/status/524573206678892544,passe,,@IsabelleRicher
#Magnotta nie avoir publié ces vidéos de chatons tués. West lui demande pourquoi il y a des chatons sur ses photos. Coïncidence ?,10/21/2014,https://twitter.com/#!/IsabelleRicher/status/524573116941758464,passe,,@IsabelleRicher
#Magnotta dit au journaliste qu'il s'en est plaint à la police dans son pays et il se décrit comme une victime.,10/21/2014,https://twitter.com/#!/IsabelleRicher/status/524572111189585920,passe,,@IsabelleRicher
"Dans l'entrevue avec Alex West, #Magnotta dit qu'il reçoit des menaces de mort à cause de ce qui circule sur internet à propos de lui.",10/21/2014,https://twitter.com/#!/IsabelleRicher/status/524571780741349378,passe,,@IsabelleRicher
L'enregistrement est diffusé en cour pour que le jury puisse l'écouter. #Magnotta,10/21/2014,https://twitter.com/#!/IsabelleRicher/status/524568804895236096,procédure,,@IsabelleRicher
Alex West a rencontré #Magnotta pour savoir s'il était l'auteur de vidéos de chatons tués publiés sur internet. Il a enregistré l'entrevue,10/21/2014,https://twitter.com/#!/IsabelleRicher/status/524568547805376512,passe,,@IsabelleRicher
Aussitôt commencé le témoignage de West est suspendu pour des débats hors jury qu'on ne peut pas rapporter. #Magnotta,10/21/2014,https://twitter.com/#!/@IsabelleRicher/status/524565573561507840,procédure,,@IsabelleRicher
"Le 8 déc 2011, A.West travaillait au Sun de Londres et devait interviewer #Magnotta à propos de vidéos de chatons tués et diffusés sur web",10/21/2014,https://twitter.com/#!/@IsabelleRicher/status/524562962452062208,passe,,@IsabelleRicher
Le journaliste anglais Alex West témoigne de Londres au procès #Magnotta,10/21/2014,https://twitter.com/#!/@IsabelleRicher/status/524561909883084800,Profil témoin,,@IsabelleRicher
"Fin de la journée au procès #Magnotta. De retour demain, à 9h30.",10/23/2014,https://twitter.com/#!/MessierSRC/status/525383646585573376,procedure,,@MessierSRC
"Quatre photos et trois vidéos mises sur cet ordi se trouvaient également sur la carte mémoire examinée par Sarganis, dit Massa #Magnotta",10/23/2014,https://twitter.com/#!/MessierSRC/status/525382230907293696,ordinateur,,@MessierSRC
"Les 31 fichiers d'intérêt étaient des photos, précise Massa. Elles sont présentées dans son rapport. #Magnotta",10/23/2014,https://twitter.com/#!/MessierSRC/status/525381022075334656,ordinateur,,@MessierSRC
"Ces images n'étaient pas accessibles à un utilisateur, dit Massa. Il en a trouvé des traces à partir de son expertise poussée. #Magnotta",10/23/2014,https://twitter.com/#!/MessierSRC/status/525380395203039232,ordinateur,,@MessierSRC
"Massa explique avoir récupéré 31 fichiers d'intérêt sur cet ordi, dont certains montrent démembrement selon lui. #Magnotta",10/23/2014,https://twitter.com/#!/MessierSRC/status/525380035944120320,ordinateur,,@MessierSRC
L'appareil numérique dont Sarganis a parlé plus tôt avait été branché dans cet ordi. Connecté une 1ère fois en février 2012. #Magnotta,10/23/2014,https://twitter.com/#!/MessierSRC/status/525378981114441730,ordinateur,,@MessierSRC
"Un système d'exploitation avait été installé sur ce 2e ordi, un Acer, en février 2012. Nom d'enregistrement: Catherine. #Magnotta",10/23/2014,https://twitter.com/#!/MessierSRC/status/525378519732617217,ordinateur,,@MessierSRC
"2e ordi examiné par Massa était celui saisi à Berlin (en fait, il a travaillé à partir d'une copie du disque dur pour être exact) #Magnotta",10/23/2014,https://twitter.com/#!/MessierSRC/status/525377849902268416,ordinateur,,@MessierSRC
"L'historique de navigation a été extrait de l'ordi, dit Massa. Données remises aux enquêteurs ensuite. #Magnotta",10/23/2014,https://twitter.com/#!/MessierSRC/status/525377304600772609,ordinateur,,@MessierSRC
"Sur l'ordi, Massa a notamment retrouvé un logiciel permettant de brouiller l'adresse IP de l'ordinateur #Magnotta",10/23/2014,https://twitter.com/#!/MessierSRC/status/525376804144824320,ordinateur,,@MessierSRC
Massa aussi trouvé deux logiciels qui permettent d'effacer les traces qu'un utilisateur laisse sur Internet. #Magnotta,10/23/2014,https://twitter.com/#!/MessierSRC/status/525376615124332545,ordinateur,,@MessierSRC
Massa dit avoir réalisé que plusieurs adresses de courriel avaient été utilisées sur cet ordinateur #Magnotta,10/23/2014,https://twitter.com/#!/MessierSRC/status/525376295329603584,ordinateur,,@MessierSRC
"L'ordinateur retrouvé dans les vidanges avait été utilisé une dernière fois le 25 février 2012, selon Massa. #Magnotta",10/23/2014,https://twitter.com/#!/MessierSRC/status/525375224003706880,ordinateur,,@MessierSRC
1er ordinateur examiné par Massa: celui retrouvé dans les vidanges le 29 mai 2012. Objectif: trouver son propriétaire. #Magnotta,10/23/2014,https://twitter.com/#!/MessierSRC/status/525373890265374720,ordinateur,,@MessierSRC
Massa est reconnu comme expert en informatique judiciaire. Couronne entreprend son interrogatoire. #Magnotta,10/23/2014,https://twitter.com/#!/MessierSRC/status/525373638523224065,ordinateur,,@MessierSRC
Couronne veut que Massa soit déclaré témoin expert. La défense lui pose en ce moment qq questions à ce sujet. #Magnotta,10/23/2014,https://twitter.com/#!/MessierSRC/status/525373371065061378,Profil témoin,,@MessierSRC
Massa précise en fait s'être penché sur deux ordinateurs dans l'affaire #Magnotta,10/23/2014,https://twitter.com/#!/MessierSRC/status/525373033738162177,ordinateur,,@MessierSRC
Massa est le policier qui s'est penché sur l'ordinateur portatif de #Magnotta saisi par des policiers allemands à Berlin.,10/23/2014,https://twitter.com/#!/MessierSRC/status/525372843601973249,ordinateur,,@MessierSRC
"Procès #Magnotta reprend. Couronne appelle à la barre Frank Massa, également de l'unité des crimes technologiques du SPVM.",10/23/2014,https://twitter.com/#!/MessierSRC/status/525372628572573696,procedure,,@MessierSRC
Fin du contre-interrogatoire de Me Leclair. Juge Cournoyer décrète la pause. #Magnotta,10/23/2014,https://twitter.com/#!/MessierSRC/status/525365650597097472,procedure,,@MessierSRC
Leclair résume : 12 vidéos et 20 photos prises par #Magnotta le 25 mai 2012 l'ont été sur une période d'env. 3 heures.,10/23/2014,https://twitter.com/#!/MessierSRC/status/525365405607813121,preuve,,@MessierSRC
"Leclair note que sur une vidéo de profanation, on voit #Magnotta porter bague au majeur droit, comme sur des photos prises qq jours + tôt",10/23/2014,https://twitter.com/#!/MessierSRC/status/525364495066357760,preuve,,@MessierSRC
"Me Leclair fait rejouer chaque vidéo, demande à Sarganis de décrire ce qu'il voit. Exercice fastidieux, voire pénible #Magnotta",10/23/2014,https://twitter.com/#!/MessierSRC/status/525361072149377025,arrestation,,@MessierSRC
"Pour une Xe fois, Sarganis explique à Me Leclair qu'il ne peut déterminer l'heure où images ont été prises. Seulement la journée #Magnotta",10/23/2014,https://twitter.com/#!/MessierSRC/status/525358357834915840,preuve,,@MessierSRC
"Luka Rocco #Magnotta a toujours la tête basse dans sa cage de verre. Fixe le sol, ne regarde pas les vidéos.",10/23/2014,https://twitter.com/#!/MessierSRC/status/525357999616176128,ambiance,,@MessierSRC
"Me Leclair présente à nouveau photos/vidéos du 25 mai 2012. S'intéresse à leur chronologie, temps qui s'écoule entre deux #Magnotta",10/23/2014,https://twitter.com/#!/MessierSRC/status/525357329135718400,arrestation,,@MessierSRC
L'avocat de #Magnotta veut d'abord revenir sur des photos prises le 21 mai 2012: on voit #Magnotta accroupi sur un terrain gazonné,10/23/2014,https://twitter.com/#!/MessierSRC/status/525353306538127361,Paris,,@MessierSRC
"Procès #Magnotta reprend, avec contre-interrogatoire du policier Sarganis. Jury va bientôt revoir des vidéos du 25 mai 2012",10/23/2014,https://twitter.com/#!/MessierSRC/status/525351630116757505,procedure,,@MessierSRC
Pause du midi au procès #Magnotta. Des vidéos horribles présentées ce matin seront montrées de nouveau au jury au retour. #Magnotta,10/23/2014,https://twitter.com/#!/MessierSRC/status/525322023535669248,ambiance,,@MessierSRC
"Depuis un bon moment, Me Leclair s'intéresse aux photos et vidéos du 19 mai 2012. #Magnotta chez lui avec autre homme non identifié",10/23/2014,https://twitter.com/#!/MessierSRC/status/525320417960292352,video,,@MessierSRC
